market_key,api_fixture_id,league,league_id,locked_at_utc,kickoff_utc,close_observed_at_utc,close_gap_minutes,home_team,away_team,team_side,team_name,line,bet_id,bet_name,open_p_over,close_p_over,movement_pp,bet365_close_over,bet365_close_under,user_bookmaker,user_close_over,user_close_under,status,note
TT|1515923|H|0.5,1515923,Virsliga,365,2026-09-11T14:25:18Z,2026-09-11T14:00:00Z,2026-09-11T13:43:26Z,16.6,Ogre United,FK Liepaja,H,Ogre United,0.5,16,Total - Home,0.66265060,0.66265060,0.00000000,1.4,2.75,Marathonbet,1.3,3.04,OBSERVED_CLOSE_FROZEN,Exact same team-side and line; latest stored pre-kickoff price
TT|1553170|H|3.5,1553170,Ekstraklasa,106,2026-09-11T18:41:56Z,2026-09-11T18:30:00Z,2026-09-11T14:47:33Z,222.4,Wisla Krakow,Jagiellonia,H,Wisla Krakow,3.5,16,Total - Home,0.09584087,0.09584087,0.00000000,10.0,1.06,Marathonbet,,,OBSERVED_CLOSE_FROZEN,Exact same team-side and line; latest stored pre-kickoff price
TT|1553170|H|4.5,1553170,Ekstraklasa,106,2026-09-11T18:41:56Z,2026-09-11T18:30:00Z,2026-09-11T14:47:33Z,222.4,Wisla Krakow,Jagiellonia,H,Wisla Krakow,4.5,16,Total - Home,0.04206581,0.04206581,0.00000000,23.0,1.01,Marathonbet,,,OBSERVED_CLOSE_FROZEN,Exact same team-side and line; latest stored pre-kickoff price
TT|1553170|A|0.5,1553170,Ekstraklasa,106,2026-09-11T18:41:56Z,2026-09-11T18:30:00Z,2026-09-11T14:47:33Z,222.4,Wisla Krakow,Jagiellonia,A,Jagiellonia,0.5,17,Total - Away,0.76628352,0.76628352,0.00000000,1.22,4.0,Marathonbet,1.18,4.1,OBSERVED_CLOSE_FROZEN,Exact same team-side and line; latest stored pre-kickoff price
TT|1553170|A|1.5,1553170,Ekstraklasa,106,2026-09-11T18:41:56Z,2026-09-11T18:30:00Z,2026-09-11T14:47:33Z,222.4,Wisla Krakow,Jagiellonia,A,Jagiellonia,1.5,17,Total - Away,0.44297082,0.44297082,0.00000000,2.1,1.67,Marathonbet,2.04,1.73,OBSERVED_CLOSE_FROZEN,Exact same team-side and line; latest stored pre-kickoff price
TT|1553170|A|2.5,1553170,Ekstraklasa,106,2026-09-11T18:41:56Z,2026-09-11T18:30:00Z,2026-09-11T14:47:33Z,222.4,Wisla Krakow,Jagiellonia,A,Jagiellonia,2.5,17,Total - Away,0.20774648,0.20774648,0.00000000,4.5,1.18,Marathonbet,4.2,1.18,OBSERVED_CLOSE_FROZEN,Exact same team-side and line; latest stored pre-kickoff price
TT|1553170|A|3.5,1553170,Ekstraklasa,106,2026-09-11T18:41:56Z,2026-09-11T18:30:00Z,2026-09-11T14:47:33Z,222.4,Wisla Krakow,Jagiellonia,A,Jagiellonia,3.5,17,Total - Away,0.07407407,0.07407407,0.00000000,13.0,1.04,Marathonbet,,,OBSERVED_CLOSE_FROZEN,Exact same team-side and line; latest stored pre-kickoff price
TT|1553170|A|4.5,1553170,Ekstraklasa,106,2026-09-11T18:41:56Z,2026-09-11T18:30:00Z,2026-09-11T14:47:33Z,222.4,Wisla Krakow,Jagiellonia,A,Jagiellonia,4.5,17,Total - Away,0.03365545,0.03365545,0.00000000,29.0,1.01,Marathonbet,,,OBSERVED_CLOSE_FROZEN,Exact same team-side and line; latest stored pre-kickoff price
TT|1584405|H|0.5,1584405,Super Lig,203,2026-09-11T18:41:56Z,2026-09-11T17:00:00Z,2026-09-11T14:47:33Z,132.4,Beşiktaş,Erzurumspor FK,H,Beşiktaş,0.5,16,Total - Home,0.91286307,0.91286307,0.00000000,1.05,11.0,Marathonbet,,,OBSERVED_CLOSE_FROZEN,Exact same team-side and line; latest stored pre-kickoff price
TT|1584405|H|1.5,1584405,Super Lig,203,2026-09-11T18:41:56Z,2026-09-11T17:00:00Z,2026-09-11T14:47:33Z,132.4,Beşiktaş,Erzurumspor FK,H,Beşiktaş,1.5,16,Total - Home,0.70960699,0.70960699,0.00000000,1.33,3.25,Marathonbet,1.3,3.22,OBSERVED_CLOSE_FROZEN,Exact same team-side and line; latest stored pre-kickoff price
TT|1584405|H|2.5,1584405,Super Lig,203,2026-09-11T18:41:56Z,2026-09-11T17:00:00Z,2026-09-11T14:47:33Z,132.4,Beşiktaş,Erzurumspor FK,H,Beşiktaş,2.5,16,Total - Home,0.46380697,0.46380697,0.00000000,2.0,1.73,Marathonbet,1.99,1.79,OBSERVED_CLOSE_FROZEN,Exact same team-side and line; latest stored pre-kickoff price
TT|1584405|H|3.5,1584405,Super Lig,203,2026-09-11T18:41:56Z,2026-09-11T17:00:00Z,2026-09-11T14:47:33Z,132.4,Beşiktaş,Erzurumspor FK,H,Beşiktaş,3.5,16,Total - Home,0.26778243,0.26778243,0.00000000,3.5,1.28,Marathonbet,3.42,1.27,OBSERVED_CLOSE_FROZEN,Exact same team-side and line; latest stored pre-kickoff price
TT|1584405|H|4.5,1584405,Super Lig,203,2026-09-11T18:41:56Z,2026-09-11T17:00:00Z,2026-09-11T14:47:33Z,132.4,Beşiktaş,Erzurumspor FK,H,Beşiktaş,4.5,16,Total - Home,0.11894273,0.11894273,0.00000000,8.0,1.08,Marathonbet,,,OBSERVED_CLOSE_FROZEN,Exact same team-side and line; latest stored pre-kickoff price
TT|1584405|H|5.5,1584405,Super Lig,203,2026-09-11T18:41:56Z,2026-09-11T17:00:00Z,2026-09-11T14:47:33Z,132.4,Beşiktaş,Erzurumspor FK,H,Beşiktaş,5.5,16,Total - Home,0.05660377,0.05660377,0.00000000,17.0,1.02,Marathonbet,,,OBSERVED_CLOSE_FROZEN,Exact same team-side and line; latest stored pre-kickoff price
TT|1584405|A|0.5,1584405,Super Lig,203,2026-09-11T18:41:56Z,2026-09-11T17:00:00Z,2026-09-11T14:47:33Z,132.4,Beşiktaş,Erzurumspor FK,A,Erzurumspor FK,0.5,17,Total - Away,0.50000000,0.50000000,0.00000000,1.83,1.83,Marathonbet,1.9,1.78,OBSERVED_CLOSE_FROZEN,Exact same team-side and line; latest stored pre-kickoff price
TT|1584405|A|1.5,1584405,Super Lig,203,2026-09-11T18:41:56Z,2026-09-11T17:00:00Z,2026-09-11T14:47:33Z,132.4,Beşiktaş,Erzurumspor FK,A,Erzurumspor FK,1.5,17,Total - Away,0.17168675,0.17168675,0.00000000,5.5,1.14,Marathonbet,6.05,1.11,OBSERVED_CLOSE_FROZEN,Exact same team-side and line; latest stored pre-kickoff price
TT|1584405|A|2.5,1584405,Super Lig,203,2026-09-11T18:41:56Z,2026-09-11T17:00:00Z,2026-09-11T14:47:33Z,132.4,Beşiktaş,Erzurumspor FK,A,Erzurumspor FK,2.5,17,Total - Away,0.04588823,0.04588823,0.00000000,21.0,1.01,Marathonbet,,,OBSERVED_CLOSE_FROZEN,Exact same team-side and line; latest stored pre-kickoff price
TT|1570381|H|0.5,1570381,La Liga,140,2026-09-12T00:43:08Z,2026-09-11T19:00:00Z,2026-09-11T18:41:56Z,18.1,Sevilla,Valencia,H,Sevilla,0.5,16,Total - Home,0.75000000,0.75000000,0.00000000,1.25,3.75,Marathonbet,1.27,3.4,OBSERVED_CLOSE_FROZEN,Exact same team-side and line; latest stored pre-kickoff price
TT|1570381|H|1.5,1570381,La Liga,140,2026-09-12T00:43:08Z,2026-09-11T19:00:00Z,2026-09-11T18:41:56Z,18.1,Sevilla,Valencia,H,Sevilla,1.5,16,Total - Home,0.42408377,0.42408377,0.00000000,2.2,1.62,Marathonbet,2.26,1.65,OBSERVED_CLOSE_FROZEN,Exact same team-side and line; latest stored pre-kickoff price
TT|1570381|H|2.5,1570381,La Liga,140,2026-09-12T00:43:08Z,2026-09-11T19:00:00Z,2026-09-11T18:41:56Z,18.1,Sevilla,Valencia,H,Sevilla,2.5,16,Total - Home,0.18962723,0.18962723,0.00000000,5.0,1.17,Marathonbet,5.05,1.15,OBSERVED_CLOSE_FROZEN,Exact same team-side and line; latest stored pre-kickoff price
TT|1570381|H|3.5,1570381,La Liga,140,2026-09-12T00:43:08Z,2026-09-11T19:00:00Z,2026-09-11T18:41:56Z,18.1,Sevilla,Valencia,H,Sevilla,3.5,16,Total - Home,0.07407407,0.07407407,0.00000000,13.0,1.04,Marathonbet,,,OBSERVED_CLOSE_FROZEN,Exact same team-side and line; latest stored pre-kickoff price
TT|1570381|A|0.5,1570381,La Liga,140,2026-09-12T00:43:08Z,2026-09-11T19:00:00Z,2026-09-11T18:41:56Z,18.1,Sevilla,Valencia,A,Valencia,0.5,17,Total - Away,0.58900524,0.58900524,0.00000000,1.57,2.25,Marathonbet,1.56,2.27,OBSERVED_CLOSE_FROZEN,Exact same team-side and line; latest stored pre-kickoff price
TT|1570381|A|1.5,1570381,La Liga,140,2026-09-12T00:43:08Z,2026-09-11T19:00:00Z,2026-09-11T18:41:56Z,18.1,Sevilla,Valencia,A,Valencia,1.5,17,Total - Away,0.23371648,0.23371648,0.00000000,4.0,1.22,Marathonbet,3.92,1.25,OBSERVED_CLOSE_FROZEN,Exact same team-side and line; latest stored pre-kickoff price
TT|1570381|A|2.5,1570381,La Liga,140,2026-09-12T00:43:08Z,2026-09-11T19:00:00Z,2026-09-11T18:41:56Z,18.1,Sevilla,Valencia,A,Valencia,2.5,17,Total - Away,0.07407407,0.07407407,0.00000000,13.0,1.04,Marathonbet,11.25,1.02,OBSERVED_CLOSE_FROZEN,Exact same team-side and line; latest stored pre-kickoff price
TT|1550126|H|0.5,1550126,Serie A,135,2026-09-12T00:43:08Z,2026-09-11T18:45:00Z,2026-09-11T18:41:56Z,3.1,Venezia,Fiorentina,H,Venezia,0.5,16,Total - Home,0.72340426,0.75000000,0.02659574,1.25,3.75,Marathonbet,1.23,3.72,OBSERVED_CLOSE_FROZEN,Exact same team-side and line; latest stored pre-kickoff price
TT|1550126|H|1.5,1550126,Serie A,135,2026-09-12T00:43:08Z,2026-09-11T18:45:00Z,2026-09-11T18:41:56Z,3.1,Venezia,Fiorentina,H,Venezia,1.5,16,Total - Home,0.37500000,0.41099476,0.03599476,2.25,1.57,Marathonbet,2.27,1.64,OBSERVED_CLOSE_FROZEN,Exact same team-side and line; latest stored pre-kickoff price
TT|1550126|H|2.5,1550126,Serie A,135,2026-09-12T00:43:08Z,2026-09-11T18:45:00Z,2026-09-11T18:41:56Z,3.1,Venezia,Fiorentina,H,Venezia,2.5,16,Total - Home,0.15730337,0.17168675,0.01438338,5.5,1.14,Marathonbet,5.2,1.14,OBSERVED_CLOSE_FROZEN,Exact same team-side and line; latest stored pre-kickoff price
TT|1550126|H|3.5,1550126,Serie A,135,2026-09-12T00:43:08Z,2026-09-11T18:45:00Z,2026-09-11T18:41:56Z,3.1,Venezia,Fiorentina,H,Venezia,3.5,16,Total - Home,0.05660377,0.06425452,0.00765075,15.0,1.03,Marathonbet,,,OBSERVED_CLOSE_FROZEN,Exact same team-side and line; latest stored pre-kickoff price
TT|1550126|A|0.5,1550126,Serie A,135,2026-09-12T00:43:08Z,2026-09-11T18:45:00Z,2026-09-11T18:41:56Z,3.1,Venezia,Fiorentina,A,Fiorentina,0.5,17,Total - Away,0.76628352,0.76628352,0.00000000,1.22,4.0,Marathonbet,1.22,3.82,OBSERVED_CLOSE_FROZEN,Exact same team-side and line; latest stored pre-kickoff price
TT|1550126|A|1.5,1550126,Serie A,135,2026-09-12T00:43:08Z,2026-09-11T18:45:00Z,2026-09-11T18:41:56Z,3.1,Venezia,Fiorentina,A,Fiorentina,1.5,17,Total - Away,0.44297082,0.44297082,0.00000000,2.1,1.67,Marathonbet,2.14,1.72,OBSERVED_CLOSE_FROZEN,Exact same team-side and line; latest stored pre-kickoff price
TT|1550126|A|2.5,1550126,Serie A,135,2026-09-12T00:43:08Z,2026-09-11T18:45:00Z,2026-09-11T18:41:56Z,3.1,Venezia,Fiorentina,A,Fiorentina,2.5,17,Total - Away,0.20774648,0.20774648,0.00000000,4.5,1.18,Marathonbet,4.6,1.18,OBSERVED_CLOSE_FROZEN,Exact same team-side and line; latest stored pre-kickoff price
TT|1550126|A|3.5,1550126,Serie A,135,2026-09-12T00:43:08Z,2026-09-11T18:45:00Z,2026-09-11T18:41:56Z,3.1,Venezia,Fiorentina,A,Fiorentina,3.5,17,Total - Away,0.07407407,0.07407407,0.00000000,13.0,1.04,Marathonbet,11.0,1.01,OBSERVED_CLOSE_FROZEN,Exact same team-side and line; latest stored pre-kickoff price
TT|1550126|A|4.5,1550126,Serie A,135,2026-09-12T00:43:08Z,2026-09-11T18:45:00Z,2026-09-11T18:41:56Z,3.1,Venezia,Fiorentina,A,Fiorentina,4.5,17,Total - Away,0.03365545,0.03365545,0.00000000,29.0,1.01,Marathonbet,,,OBSERVED_CLOSE_FROZEN,Exact same team-side and line; latest stored pre-kickoff price
TT|1552763|H|0.5,1552763,Ligue 1,61,2026-09-12T00:43:08Z,2026-09-11T18:45:00Z,2026-09-11T18:41:56Z,3.1,Rennes,Marseille,H,Rennes,0.5,16,Total - Home,0.84269663,0.84269663,0.00000000,1.12,6.0,Marathonbet,,,OBSERVED_CLOSE_FROZEN,Exact same team-side and line; latest stored pre-kickoff price
TT|1552763|H|1.5,1552763,Ligue 1,61,2026-09-12T00:43:08Z,2026-09-11T18:45:00Z,2026-09-11T18:41:56Z,3.1,Rennes,Marseille,H,Rennes,1.5,16,Total - Home,0.57591623,0.57591623,0.00000000,1.62,2.2,Marathonbet,1.67,2.23,OBSERVED_CLOSE_FROZEN,Exact same team-side and line; latest stored pre-kickoff price
TT|1552763|H|2.5,1552763,Ligue 1,61,2026-09-12T00:43:08Z,2026-09-11T18:45:00Z,2026-09-11T18:41:56Z,3.1,Rennes,Marseille,H,Rennes,2.5,16,Total - Home,0.31192661,0.31192661,0.00000000,3.0,1.36,Marathonbet,3.0,1.36,OBSERVED_CLOSE_FROZEN,Exact same team-side and line; latest stored pre-kickoff price
TT|1552763|H|3.5,1552763,Ligue 1,61,2026-09-12T00:43:08Z,2026-09-11T18:45:00Z,2026-09-11T18:41:56Z,3.1,Rennes,Marseille,H,Rennes,3.5,16,Total - Home,0.14586071,0.14586071,0.00000000,6.5,1.11,Marathonbet,6.25,1.08,OBSERVED_CLOSE_FROZEN,Exact same team-side and line; latest stored pre-kickoff price
TT|1552763|H|4.5,1552763,Ligue 1,61,2026-09-12T00:43:08Z,2026-09-11T18:45:00Z,2026-09-11T18:41:56Z,3.1,Rennes,Marseille,H,Rennes,4.5,16,Total - Home,0.05660377,0.05660377,0.00000000,17.0,1.02,Marathonbet,,,OBSERVED_CLOSE_FROZEN,Exact same team-side and line; latest stored pre-kickoff price
TT|1552763|A|0.5,1552763,Ligue 1,61,2026-09-12T00:43:08Z,2026-09-11T18:45:00Z,2026-09-11T18:41:56Z,3.1,Rennes,Marseille,A,Marseille,0.5,17,Total - Away,0.75000000,0.75000000,0.00000000,1.25,3.75,Marathonbet,1.24,3.64,OBSERVED_CLOSE_FROZEN,Exact same team-side and line; latest stored pre-kickoff price
TT|1552763|A|1.5,1552763,Ligue 1,61,2026-09-12T00:43:08Z,2026-09-11T18:45:00Z,2026-09-11T18:41:56Z,3.1,Rennes,Marseille,A,Marseille,1.5,17,Total - Away,0.42408377,0.42408377,0.00000000,2.2,1.62,Marathonbet,2.23,1.67,OBSERVED_CLOSE_FROZEN,Exact same team-side and line; latest stored pre-kickoff price
TT|1552763|A|2.5,1552763,Ligue 1,61,2026-09-12T00:43:08Z,2026-09-11T18:45:00Z,2026-09-11T18:41:56Z,3.1,Rennes,Marseille,A,Marseille,2.5,17,Total - Away,0.17168675,0.17168675,0.00000000,5.5,1.14,Marathonbet,4.95,1.16,OBSERVED_CLOSE_FROZEN,Exact same team-side and line; latest stored pre-kickoff price
TT|1552763|A|3.5,1552763,Ligue 1,61,2026-09-12T00:43:08Z,2026-09-11T18:45:00Z,2026-09-11T18:41:56Z,3.1,Rennes,Marseille,A,Marseille,3.5,17,Total - Away,0.06425452,0.06425452,0.00000000,15.0,1.03,Marathonbet,,,OBSERVED_CLOSE_FROZEN,Exact same team-side and line; latest stored pre-kickoff price
TT|1558626|H|0.5,1558626,Belgian Pro League,144,2026-09-12T00:43:08Z,2026-09-11T18:45:00Z,2026-09-11T18:41:56Z,3.1,KV Mechelen,Anderlecht,H,KV Mechelen,0.5,16,Total - Home,0.66265060,0.66265060,0.00000000,1.4,2.75,Marathonbet,1.37,2.8,OBSERVED_CLOSE_FROZEN,Exact same team-side and line; latest stored pre-kickoff price
TT|1558626|H|1.5,1558626,Belgian Pro League,144,2026-09-12T00:43:08Z,2026-09-11T18:45:00Z,2026-09-11T18:41:56Z,3.1,KV Mechelen,Anderlecht,H,KV Mechelen,1.5,16,Total - Home,0.31192661,0.31192661,0.00000000,3.0,1.36,Marathonbet,2.88,1.39,OBSERVED_CLOSE_FROZEN,Exact same team-side and line; latest stored pre-kickoff price
TT|1558626|H|2.5,1558626,Belgian Pro League,144,2026-09-12T00:43:08Z,2026-09-11T18:45:00Z,2026-09-11T18:41:56Z,3.1,KV Mechelen,Anderlecht,H,KV Mechelen,2.5,16,Total - Home,0.10625621,0.10625621,0.00000000,9.0,1.07,Marathonbet,7.4,1.05,OBSERVED_CLOSE_FROZEN,Exact same team-side and line; latest stored pre-kickoff price
TT|1558626|H|3.5,1558626,Belgian Pro League,144,2026-09-12T00:43:08Z,2026-09-11T18:45:00Z,2026-09-11T18:41:56Z,3.1,KV Mechelen,Anderlecht,H,KV Mechelen,3.5,16,Total - Home,0.04206581,0.04206581,0.00000000,23.0,1.01,Marathonbet,,,OBSERVED_CLOSE_FROZEN,Exact same team-side and line; latest stored pre-kickoff price
TT|1558626|A|0.5,1558626,Belgian Pro League,144,2026-09-12T00:43:08Z,2026-09-11T18:45:00Z,2026-09-11T18:41:56Z,3.1,KV Mechelen,Anderlecht,A,Anderlecht,0.5,17,Total - Away,0.81037277,0.81037277,0.00000000,1.17,5.0,Marathonbet,,,OBSERVED_CLOSE_FROZEN,Exact same team-side and line; latest stored pre-kickoff price
TT|1558626|A|1.5,1558626,Belgian Pro League,144,2026-09-12T00:43:08Z,2026-09-11T18:45:00Z,2026-09-11T18:41:56Z,3.1,KV Mechelen,Anderlecht,A,Anderlecht,1.5,17,Total - Away,0.51482480,0.51482480,0.00000000,1.8,1.91,Marathonbet,1.69,2.13,OBSERVED_CLOSE_FROZEN,Exact same team-side and line; latest stored pre-kickoff price
TT|1558626|A|2.5,1558626,Belgian Pro League,144,2026-09-12T00:43:08Z,2026-09-11T18:45:00Z,2026-09-11T18:41:56Z,3.1,KV Mechelen,Anderlecht,A,Anderlecht,2.5,17,Total - Away,0.26778243,0.26778243,0.00000000,3.5,1.28,Marathonbet,3.05,1.33,OBSERVED_CLOSE_FROZEN,Exact same team-side and line; latest stored pre-kickoff price
TT|1558626|A|3.5,1558626,Belgian Pro League,144,2026-09-12T00:43:08Z,2026-09-11T18:45:00Z,2026-09-11T18:41:56Z,3.1,KV Mechelen,Anderlecht,A,Anderlecht,3.5,17,Total - Away,0.10625621,0.10625621,0.00000000,9.0,1.07,Marathonbet,6.3,1.06,OBSERVED_CLOSE_FROZEN,Exact same team-side and line; latest stored pre-kickoff price
TT|1558626|A|4.5,1558626,Belgian Pro League,144,2026-09-12T00:43:08Z,2026-09-11T18:45:00Z,2026-09-11T18:41:56Z,3.1,KV Mechelen,Anderlecht,A,Anderlecht,4.5,17,Total - Away,0.04588823,0.04588823,0.00000000,21.0,1.01,Marathonbet,,,OBSERVED_CLOSE_FROZEN,Exact same team-side and line; latest stored pre-kickoff price
TT|1570378|H|0.5,1570378,La Liga,140,2026-09-12T12:42:44Z,2026-09-12T12:00:00Z,2026-09-12T06:42:52Z,317.1,Racing Santander,Alaves,H,Racing Santander,0.5,16,Total - Home,0.76628352,0.76628352,0.00000000,1.22,4.0,Marathonbet,1.22,3.82,OBSERVED_CLOSE_FROZEN,Exact same team-side and line; latest stored pre-kickoff price
TT|1570378|H|1.5,1570378,La Liga,140,2026-09-12T12:42:44Z,2026-09-12T12:00:00Z,2026-09-12T06:42:52Z,317.1,Racing Santander,Alaves,H,Racing Santander,1.5,16,Total - Home,0.46380697,0.44297082,-0.02083615,2.1,1.67,Marathonbet,2.15,1.71,OBSERVED_CLOSE_FROZEN,Exact same team-side and line; latest stored pre-kickoff price
TT|1570378|H|2.5,1570378,La Liga,140,2026-09-12T12:42:44Z,2026-09-12T12:00:00Z,2026-09-12T06:42:52Z,317.1,Racing Santander,Alaves,H,Racing Santander,2.5,16,Total - Home,0.21699819,0.20774648,-0.00925171,4.5,1.18,Marathonbet,4.8,1.17,OBSERVED_CLOSE_FROZEN,Exact same team-side and line; latest stored pre-kickoff price
TT|1570378|H|3.5,1570378,La Liga,140,2026-09-12T12:42:44Z,2026-09-12T12:00:00Z,2026-09-12T06:42:52Z,317.1,Racing Santander,Alaves,H,Racing Santander,3.5,16,Total - Home,0.08713693,0.07407407,-0.01306286,13.0,1.04,Marathonbet,,,OBSERVED_CLOSE_FROZEN,Exact same team-side and line; latest stored pre-kickoff price
TT|1570378|H|4.5,1570378,La Liga,140,2026-09-12T12:42:44Z,2026-09-12T12:00:00Z,2026-09-12T06:42:52Z,317.1,Racing Santander,Alaves,H,Racing Santander,4.5,16,Total - Home,0.03365545,0.03365545,0.00000000,29.0,1.01,Marathonbet,,,OBSERVED_CLOSE_FROZEN,Exact same team-side and line; latest stored pre-kickoff price
TT|1570378|A|0.5,1570378,La Liga,140,2026-09-12T12:42:44Z,2026-09-12T12:00:00Z,2026-09-12T06:42:52Z,317.1,Racing Santander,Alaves,A,Alaves,0.5,17,Total - Away,0.75000000,0.75000000,0.00000000,1.25,3.75,Marathonbet,1.24,3.64,OBSERVED_CLOSE_FROZEN,Exact same team-side and line; latest stored pre-kickoff price
TT|1570378|A|1.5,1570378,La Liga,140,2026-09-12T12:42:44Z,2026-09-12T12:00:00Z,2026-09-12T06:42:52Z,317.1,Racing Santander,Alaves,A,Alaves,1.5,17,Total - Away,0.41099476,0.42408377,0.01308901,2.2,1.62,Marathonbet,2.31,1.62,OBSERVED_CLOSE_FROZEN,Exact same team-side and line; latest stored pre-kickoff price
TT|1570378|A|2.5,1570378,La Liga,140,2026-09-12T12:42:44Z,2026-09-12T12:00:00Z,2026-09-12T06:42:52Z,317.1,Racing Santander,Alaves,A,Alaves,2.5,17,Total - Away,0.17168675,0.18962723,0.01794048,5.0,1.17,Marathonbet,5.35,1.14,OBSERVED_CLOSE_FROZEN,Exact same team-side and line; latest stored pre-kickoff price
TT|1570378|A|3.5,1570378,La Liga,140,2026-09-12T12:42:44Z,2026-09-12T12:00:00Z,2026-09-12T06:42:52Z,317.1,Racing Santander,Alaves,A,Alaves,3.5,17,Total - Away,0.06425452,0.06425452,0.00000000,15.0,1.03,Marathonbet,,,OBSERVED_CLOSE_FROZEN,Exact same team-side and line; latest stored pre-kickoff price
TT|1515920|H|0.5,1515920,Virsliga,365,2026-09-12T12:42:44Z,2026-09-12T11:00:00Z,2026-09-12T06:42:52Z,257.1,Grobiņa,FS Jelgava,H,Grobiņa,0.5,16,Total - Home,0.72340426,0.72340426,0.00000000,1.3,3.4,Marathonbet,1.22,3.58,OBSERVED_CLOSE_FROZEN,Exact same team-side and line; latest stored pre-kickoff price
TT|1515920|H|1.5,1515920,Virsliga,365,2026-09-12T12:42:44Z,2026-09-12T11:00:00Z,2026-09-12T06:42:52Z,257.1,Grobiņa,FS Jelgava,H,Grobiņa,1.5,16,Total - Home,0.39130435,0.39130435,0.00000000,2.38,1.53,Marathonbet,2.23,1.57,OBSERVED_CLOSE_FROZEN,Exact same team-side and line; latest stored pre-kickoff price
TT|1515920|H|2.5,1515920,Virsliga,365,2026-09-12T12:42:44Z,2026-09-12T11:00:00Z,2026-09-12T06:42:52Z,257.1,Grobiņa,FS Jelgava,H,Grobiņa,2.5,16,Total - Home,0.18566775,0.18566775,0.00000000,5.0,1.14,Marathonbet,4.85,1.11,OBSERVED_CLOSE_FROZEN,Exact same team-side and line; latest stored pre-kickoff price
TT|1515920|H|3.5,1515920,Virsliga,365,2026-09-12T12:42:44Z,2026-09-12T11:00:00Z,2026-09-12T06:42:52Z,257.1,Grobiņa,FS Jelgava,H,Grobiņa,3.5,16,Total - Home,0.09338169,0.09338169,0.00000000,10.0,1.03,Marathonbet,,,OBSERVED_CLOSE_FROZEN,Exact same team-side and line; latest stored pre-kickoff price
TT|1515920|A|0.5,1515920,Virsliga,365,2026-09-12T12:42:44Z,2026-09-12T11:00:00Z,2026-09-12T06:42:52Z,257.1,Grobiņa,FS Jelgava,A,FS Jelgava,0.5,17,Total - Away,0.73221757,0.73221757,0.00000000,1.28,3.5,Marathonbet,1.27,3.22,OBSERVED_CLOSE_FROZEN,Exact same team-side and line; latest stored pre-kickoff price
TT|1515920|A|1.5,1515920,Virsliga,365,2026-09-12T12:42:44Z,2026-09-12T11:00:00Z,2026-09-12T06:42:52Z,257.1,Grobiņa,FS Jelgava,A,FS Jelgava,1.5,17,Total - Away,0.41099476,0.41099476,0.00000000,2.25,1.57,Marathonbet,2.43,1.47,OBSERVED_CLOSE_FROZEN,Exact same team-side and line; latest stored pre-kickoff price
TT|1515920|A|2.5,1515920,Virsliga,365,2026-09-12T12:42:44Z,2026-09-12T11:00:00Z,2026-09-12T06:42:52Z,257.1,Grobiņa,FS Jelgava,A,FS Jelgava,2.5,17,Total - Away,0.18566775,0.18566775,0.00000000,5.0,1.14,Marathonbet,5.65,1.08,OBSERVED_CLOSE_FROZEN,Exact same team-side and line; latest stored pre-kickoff price
TT|1515920|A|3.5,1515920,Virsliga,365,2026-09-12T12:42:44Z,2026-09-12T11:00:00Z,2026-09-12T06:42:52Z,257.1,Grobiņa,FS Jelgava,A,FS Jelgava,3.5,17,Total - Away,0.10358566,0.10358566,0.00000000,9.0,1.04,Marathonbet,,,OBSERVED_CLOSE_FROZEN,Exact same team-side and line; latest stored pre-kickoff price
TT|1557398|H|0.5,1557398,Premier League,39,2026-09-12T18:40:06Z,2026-09-12T14:00:00Z,2026-09-12T12:42:44Z,77.3,Bournemouth,Brentford,H,Bournemouth,0.5,16,Total - Home,0.78300181,0.78300181,0.00000000,1.2,4.33,Marathonbet,,,OBSERVED_CLOSE_FROZEN,Exact same team-side and line; latest stored pre-kickoff price
TT|1557398|H|1.5,1557398,Premier League,39,2026-09-12T18:40:06Z,2026-09-12T14:00:00Z,2026-09-12T12:42:44Z,77.3,Bournemouth,Brentford,H,Bournemouth,1.5,16,Total - Home,0.48517520,0.48517520,0.00000000,1.91,1.8,Marathonbet,2.0,1.82,OBSERVED_CLOSE_FROZEN,Exact same team-side and line; latest stored pre-kickoff price
TT|1557398|H|2.5,1557398,Premier League,39,2026-09-12T18:40:06Z,2026-09-12T14:00:00Z,2026-09-12T12:42:44Z,77.3,Bournemouth,Brentford,H,Bournemouth,2.5,16,Total - Home,0.23371648,0.23371648,0.00000000,4.0,1.22,Marathonbet,4.05,1.22,OBSERVED_CLOSE_FROZEN,Exact same team-side and line; latest stored pre-kickoff price
TT|1557398|H|3.5,1557398,Premier League,39,2026-09-12T18:40:06Z,2026-09-12T14:00:00Z,2026-09-12T12:42:44Z,77.3,Bournemouth,Brentford,H,Bournemouth,3.5,16,Total - Home,0.08713693,0.08713693,0.00000000,11.0,1.05,Marathonbet,8.8,1.03,OBSERVED_CLOSE_FROZEN,Exact same team-side and line; latest stored pre-kickoff price
TT|1557398|H|4.5,1557398,Premier League,39,2026-09-12T18:40:06Z,2026-09-12T14:00:00Z,2026-09-12T12:42:44Z,77.3,Bournemouth,Brentford,H,Bournemouth,4.5,16,Total - Home,0.03739356,0.03739356,0.00000000,26.0,1.01,Marathonbet,,,OBSERVED_CLOSE_FROZEN,Exact same team-side and line; latest stored pre-kickoff price
